additionalInfo_Accessibility_Assistive hearing loop,additionalInfo_Accessibility_Wheelchair accessible entrance,additionalInfo_Accessibility_Wheelchair accessible parking lot,additionalInfo_Accessibility_Wheelchair accessible restroom,additionalInfo_Amenities_Gender-neutral restroom,additionalInfo_Children_Good for kids,additionalInfo_Crowd_LGBTQ+ friendly,additionalInfo_Crowd_Transgender safespace,additionalInfo_From the business_Identifies as women-owned,additionalInfo_Parking_Free parking garage,additionalInfo_Parking_Free parking lot,additionalInfo_Parking_Free street parking,additionalInfo_Parking_Paid street parking,additionalInfo_Planning_Appointment required,additionalInfo_Service options_Online classes,additionalInfo_Service options_Onsite services,additionalOpeningHours_Breakfast_day,additionalOpeningHours_Breakfast_hours,additionalOpeningHours_Kitchen_day,additionalOpeningHours_Kitchen_hours,additionalOpeningHours_Lunch_day,additionalOpeningHours_Lunch_hours,address,alcohol,beer,breakfast,cash_only,casual,category,categoryName,cid,city,claimThisBusiness,coffee,country,countryCode,delivery,dine_in,dinner,family_friendly,fid,googleFoodUrl,hours,imageUrl,imagesCount,info_Accessibility_Assistive hearing loop,info_Accessibility_Wheelchair accessible entrance,info_Accessibility_Wheelchair accessible parking lot,info_Accessibility_Wheelchair accessible restroom,info_Amenities_Gender-neutral restroom,info_Children_Good for kids,info_Crowd_LGBTQ+ friendly,info_Crowd_Transgender safespace,info_From the business_Identifies as women-owned,info_Parking_Free parking garage,info_Parking_Free parking lot,info_Parking_Free street parking,info_Parking_Paid street parking,info_Planning_Appointment required,info_Service options_Online classes,info_Service options_Onsite services,isAdvertisement,kgmid,language,lat,lng,loc_lat,loc_lng,location_lat,location_lng,lunch,main_category,name,neighborhood,openingHours_day,openingHours_hours,permanentlyClosed,phone,phoneUnformatted,placeId,place_id,postal,postalCode,price,rank,rating,reservations,reviewsCount,reviewsDistribution_fiveStar,reviewsDistribution_fourStar,reviewsDistribution_oneStar,reviewsDistribution_threeStar,reviewsDistribution_twoStar,reviews_count,scrapedAt,searchPageUrl,searchString,search_term,state,street,subTitle,takeout,temporarilyClosed,title,totalScore,tourists,url,vegetarian,website,weekly_hours,wheelchair_accessible_entrance,wifi,subcategory,subcategory_weight,filled_rank,base_score,rating_raw,rating_norm,reviews_raw,reviews_norm,weekly_hours_raw,weekly_hours_norm,combined_score,_computed_weight
,,,,,,,,,,,,,,False,,,0,,0,,0,"MCF4+MCH, Unnamed Road, Bhaktapur 44800, Nepal",0,0,0,0,0,Drivers license training school,Drivers license training school,14642216881295835879,Bhaktapur,True,0,NP,NP,0,0,0,0,0x39eb1b1c9a41cf93:0xcb339aacfdddc2e7,,0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwClewoBzKBME8YeUOdWL5fdAW3QQTGnlgJFu2a4htcTjf_9l532p3EX1lU1EKleqqqEdN-AL1ZFtskOy39vjR6y_6ARGjdy4QYwl52bZMfklglw1wrWhOUcThoM1k19q8SVo94=w408-h305-k-no,17.0,,,,,,,,,,,,,,,False,,False,/g/11h49jb6v_,en,27.6741808,85.4061183,27.6741808,85.4061183,27.6741808,85.4061183,0,Drivers license training school,Jaya Ganesh Driving Trail Spot,SallaGhari,,0,False,+977 984-0213890,9779840213890.0,ChIJk89Bmhwb6zkR58Ld_ayaM8s,ChIJk89Bmhwb6zkR58Ld_ayaM8s,44800.0,44800.0,,51,4.5,0,13,10,1,1,1,0,13,2025-11-14T08:43:01.856Z,"https://www.google.com/maps/search/school/@27.674599999999995,85.40294689170369,17z?hl=en",school,school,,"MCF4+MCH, Unnamed Road",,0,False,Jaya Ganesh Driving Trail Spot,4.5,0,https://www.google.com/maps/search/?api=1&query=Jaya%20Ganesh%20Driving%20Trail%20Spot&query_place_id=ChIJk89Bmhwb6zkR58Ld_ayaM8s,0,,0.0,0,0,Drivers license training school,1.0,51.0,0.019607843156478278,4.5,0.9,13.0,0.4931104793506874,72.0,1.0,0.5042394408357219,0.5042394408357219
,False,,,,,,,,,,,,,True,,,0,,0,,0,"Adarsha, Bhaktapur -7, Bhaktapur 44800, Nepal",0,0,0,0,0,German language school,German language school,13562916612207368720,Bhaktapur,False,0,NP,NP,0,0,0,0,0x39eb1aabf05e45f1:0xbc3928cca4dd5a10,,7 AM to 5 PM,https://lh3.googleusercontent.com/gps-proxy/ALd4DhFIwWWrIrOIN9shmMU8gn34zicxC6eyNl4g3y_DNraYJUGH0Wek46OsYvditn_VCIr17nlFdFcm7kQhLtx3oRMHVb5dEP5hFotcVBEbBRgeEFigscNdJ-f39mWmHvvI6i0SbrF9Xg3DZGqp40bGi7sh3A2tna8ZyqSl2fK3YW4vEdej5OjO9GcnJgoiCWeJ899255M=w408-h306-k-no,12.0,,False,,,,,,,,,,,,,True,,False,/g/1hm6l3ppv,en,27.6677716,85.4328687,27.6677716,85.4328687,27.6677716,85.4328687,0,German language school,VHS BHAKTAPUR,,Monday,7 AM to 5 PM,False,+977 1-6611283,97716611283.0,ChIJ8UVe8Ksa6zkREFrdpMwoObw,ChIJ8UVe8Ksa6zkREFrdpMwoObw,44800.0,44800.0,,68,3.8,0,66,33,10,12,10,1,66,2025-11-14T08:40:59.377Z,"https://www.google.com/maps/search/school/@27.666993023382226,85.4287066988148,17z?hl=en",school,school,,"Adarsha, Bhaktapur -7",,0,False,VHS BHAKTAPUR,3.8,0,https://www.google.com/maps/search/?api=1&query=VHS%20BHAKTAPUR&query_place_id=ChIJ8UVe8Ksa6zkREFrdpMwoObw,0,http://www.vhsbhaktapur.org/,49.0,1,0,German language school,0.5,68.0,0.014705882367430798,3.8,0.76,66.0,0.7856509859800769,49.0,0.6805555555555556,0.4334522894491692,0.4334522894491692
True,,,,True,,,,True,,True,,,,,,Monday,9 AM–5 PM,,0,,0,"Bhaktapur 44800, Nepal",0,0,0,0,0,School house,School house,14153391701468798733,Bhaktapur,False,0,NP,NP,0,0,0,0,0x39eb1a9b3407dc45:0xc46af2c3bd025f0d,,7 AM to 6:30 PM,https://lh3.googleusercontent.com/gps-proxy/ALd4DhFzp2q5D3h2U1VkiY2a4O1ayEd3OzKBLfejtQSP0iSWR1mNM306iy4FEZDLFrTgtoUwJezaKDkenwvvn0fmUGHz17UO-6peHBWc9BxN6C8kj7J-b-0W_0nB0p4hnSmapjGym4OFPLPdsvy0r235ukyH0TePQQL8ziCTFEH1k-RxCCmv-U02icwqYv8MPy0ftvpIySM=w408-h306-k-no,58.0,True,,,,True,,,,True,,True,,,,,,False,/g/11b6r_sskr,en,27.6694196,85.4071112,27.6694196,85.4071112,27.6694196,85.4071112,0,School house,St. John's School(Best school in Bhaktapur),Katunje,Monday,7 AM to 6:30 PM,False,+977 985-1163414,9779851163414.0,ChIJRdwHNJsa6zkRDV8CvcPyasQ,ChIJRdwHNJsa6zkRDV8CvcPyasQ,,,,1,4.7,0,13,0,0,0,0,0,13,2025-11-14T08:42:13.840Z,"https://www.google.com/maps/search/school/@27.666993023382226,85.40294689170369,17z?hl=en",school,school,,,,0,False,St. John's School(Best school in Bhaktapur),4.7,0,https://www.google.com/maps/search/?api=1&query=St.%20John's%20School(Best%20school%20in%20Bhaktapur)&query_place_id=ChIJRdwHNJsa6zkRDV8CvcPyasQ,0,,82.5,1,0,School house,0.5,1.0,1.0,4.7,0.9400000000000001,13.0,0.4931104793506874,82.5,1.0,0.6643701597835624,0.6643701597835624
,,,,,,,,,,,,,,,,,0,,0,,0,"MC3G+3G3, Suryabinayak, Nepal",0,0,0,0,0,School house,School house,11252161969725891155,Suryabinayak,True,0,NP,NP,0,0,0,0,0x39eb1174d7281363:0x9c27b5b1e8abe253,,0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_Xt0KXuK3K-oTF4AE53z-g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=24.30632&pitch=0&thumbfov=100,2.0,,,,,,,,,,,,,,,,,False,/g/11hy9hpftj,en,27.6526341,85.4263119,27.6526341,85.4263119,27.6526341,85.4263119,0,School house,Santa Krishna Basic School,Sipadol,,0,False,,,ChIJYxMo13QR6zkRU-Kr6LG1J5w,ChIJYxMo13QR6zkRU-Kr6LG1J5w,,,,1,4.0,0,2,0,0,0,0,0,2,2025-11-14T08:42:15.758Z,"https://www.google.com/maps/search/school/@27.651779070146688,85.4287066988148,17z?hl=en",school,school,,MC3G+3G3,,0,False,Santa Krishna Basic School,4.0,0,https://www.google.com/maps/search/?api=1&query=Santa%20Krishna%20Basic%20School&query_place_id=ChIJYxMo13QR6zkRU-Kr6LG1J5w,0,,0.0,0,0,School house,0.5,1.0,1.0,4.0,0.8,2.0,0.20527679569760082,72.0,1.0,0.5684255985658669,0.5684255985658669
,True,,,,,,,,,,,,,,,,0,,0,,0,"MCFG+2QP, Bhaktapur 44800, Nepal",0,0,0,0,0,Government school,Government school,11957701830678335114,Bhaktapur,True,0,NP,NP,0,0,0,0,0x39eb1b24c9937411:0xa5f24a75db9ece8a,,0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxV7FWrblQKiKatRqTotwjGWwyvOGdRQ6uZ9n85y5BcnVLAMwuD1r32yJVntFmPLrJsTEMOwMkmxyaso4dlOIOrQNrsh-pPg5C6LFjfKqkhziVFwQyYW91n6unSprcBL6gdAT8T3g=w426-h240-k-no,7.0,,True,,,,,,,,,,,,,,,False,/g/11fjmc4d0q,en,27.6725807,85.4269453,27.6725807,85.4269453,27.6725807,85.4269453,0,Government school,Jagriti School,,,0,False,,,ChIJEXSTySQb6zkRis6e23VK8qU,ChIJEXSTySQb6zkRis6e23VK8qU,44800.0,44800.0,,10,0.0,0,0,0,0,0,0,0,0,2025-11-14T08:13:31.793Z,"https://www.google.com/maps/search/school/@27.67530454090198,85.43009086349416,17z?hl=en",school,school,,MCFG+2QP,,0,False,Jagriti School,,0,https://www.google.com/maps/search/?api=1&query=Jagriti%20School&query_place_id=ChIJEXSTySQb6zkRis6e23VK8qU,0,,0.0,1,0,Government school,1.0,10.0,0.10000000009000001,0.0,0.0,0.0,0.0,72.0,1.0,0.3666666666966667,0.3666666666966667
,,,,,,,,,,,,,,,,,0,,0,,0,"M9MM+R8F, Madhyapur Thimi 44600, Nepal",0,0,0,0,0,Government school,Government school,2547045194728565576,Madhyapur Thimi,True,0,NP,NP,0,0,0,0,0x39eb1a42b3d662eb:0x2358ec1c1aa96b48,,0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xXXK6aUI9LeNFNVcLqdAZA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=165.46318&pitch=0&thumbfov=100,1.0,,,,,,,,,,,,,,,,,False,/g/11dxl75g2g,en,27.6845709,85.383309,27.6845709,85.383309,27.6845709,85.383309,0,Government school,Nagadesh Government School,,,0,False,,,ChIJ62LWs0Ia6zkRSGupGhzsWCM,ChIJ62LWs0Ia6zkRSGupGhzsWCM,44600.0,44600.0,,28,0.0,0,0,0,0,0,0,0,0,2025-11-14T10:19:41.252Z,"https://www.google.com/maps/search/government/@27.687713004621624,85.37957397800257,17z?hl=en",government,government,,M9MM+R8F,,0,False,Nagadesh Government School,,0,https://www.google.com/maps/search/?api=1&query=Nagadesh%20Government%20School&query_place_id=ChIJ62LWs0Ia6zkRSGupGhzsWCM,0,,0.0,0,0,Government school,1.0,28.0,0.03571428574872449,0.0,0.0,0.0,0.0,72.0,1.0,0.34523809524957483,0.34523809524957483
,True,,,,,,,,,,,,,,,,0,,0,,0,"44811, Nepal",0,0,0,0,0,Government school,Government school,16120023896069343063,Anantalingeshwar,True,0,NP,NP,0,0,0,0,0x39eb1a09913f1deb:0xdfb5d45370058757,,10 AM to 4 PM,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz-PRtp3XZOTcjZzCBpczSCUDmkwbu-hZfcitF63qbSKHTiBVJI69JAAJCxeU6kIq4DOuJb8poD4V3muT9wTJ5HJe7g45BA8fs3sDQzYA2pb_q8vMh4HMT9qceC7QUaD-6AMFXTOQgiaTD2=w408-h306-k-no,30.0,,True,,,,,,,,,,,,,,,False,/g/11by_xm6mk,en,27.6621793,85.3695434,27.6621793,85.3695434,27.6621793,85.3695434,0,Government school,Mahendra Shanti School,Balkot,Monday,10 AM to 4 PM,False,+977 1-6631796,97716631796.0,ChIJ6x0_kQka6zkRV4cFcFPUtd8,ChIJ6x0_kQka6zkRV4cFcFPUtd8,44811.0,44811.0,,23,0.0,0,0,0,0,0,0,0,0,2025-11-14T10:20:51.271Z,"https://www.google.com/maps/search/government/@27.664893497689192,85.37098877360309,17z?hl=en",government,government,,44811,महेन्द्र शान्ति माध्यामिक विद्यालय,0,False,Mahendra Shanti School,,0,https://www.google.com/maps/search/?api=1&query=Mahendra%20Shanti%20School&query_place_id=ChIJ6x0_kQka6zkRV4cFcFPUtd8,0,,36.0,1,0,Government school,1.0,23.0,0.04347826091115312,0.0,0.0,0.0,0.0,36.0,0.5,0.34782608697038436,0.34782608697038436
,True,,,,,,,,,,,,,,,,0,,0,,0,"MFJH+XFX, Changunarayan 8, Nepal",0,0,0,0,0,Government school,Government school,16808984674010790571,Changunarayan,True,0,NP,NP,0,0,0,0,0x39eb05287cc06a6f:0xe9458280d165faab,,0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwRYde4yKuCLd-SMklc0PSYFeoVbLCGrs8w7wDxcgONod5vIh5yiGEg6D7RDZFzuvl8WLZWXpnm3iRHDoP3D0qJgfsvswI3gfDjtJu78pMHOwH8rwyy979xT-7YJb-4pu564KGKOA=w408-h306-k-no,20.0,,True,,,,,,,,,,,,,,,False,/g/11gnrlt_1v,en,27.6824797,85.4787346,27.6824797,85.4787346,27.6824797,85.4787346,0,Government school,Mahendragram Higher Secondary School,Sudal,,0,False,+977 1-5903392,97715903392.0,ChIJb2rAfCgF6zkRq_pl0YCCRek,ChIJb2rAfCgF6zkRq_pl0YCCRek,8.0,8.0,,22,0.0,0,0,0,0,0,0,0,0,2025-11-14T10:21:03.517Z,"https://www.google.com/maps/search/government/@27.680106502310814,85.47401122639685,17z?hl=en",government,government,,MFJH+XFX,,0,False,Mahendragram Higher Secondary School,,0,https://www.google.com/maps/search/?api=1&query=Mahendragram%20Higher%20Secondary%20School&query_place_id=ChIJb2rAfCgF6zkRq_pl0YCCRek,0,,0.0,1,0,Government school,1.0,22.0,0.04545454549793389,0.0,0.0,0.0,0.0,72.0,1.0,0.3484848484993113,0.3484848484993113
,,,,,,,,,,,,,,,,,0,,0,,0,"Near Ganesh School, Bhaktapur 44800, Nepal",0,0,0,0,0,Government school,Government school,13783182729773251252,Bhaktapur,False,0,NP,NP,0,0,0,0,0x39eb0fde31680b49:0xbf47b3aa926efab4,,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPF1zW5dPZ-NREl4OB9-a_tqrDa8orqxIRYDuv2=w408-h408-k-no,2.0,,,,,,,,,,,,,,,,,False,/g/11vkjt_xv8,en,27.6551008,85.4404492,27.6551008,85.4404492,27.6551008,85.4404492,0,Government school,khyaju,Sipadol,Monday,Open 24 hours,False,,,ChIJSQtoMd4P6zkRtPpukqqzR78,ChIJSQtoMd4P6zkRtPpukqqzR78,44800.0,44800.0,,21,0.0,0,0,0,0,0,0,0,0,2025-11-14T10:23:10.309Z,"https://www.google.com/maps/search/government/@27.65728699537838,85.43967040879893,17z?hl=en",government,government,,Near Ganesh School,,0,False,khyaju,,0,https://www.google.com/maps/search/?api=1&query=khyaju&query_place_id=ChIJSQtoMd4P6zkRtPpukqqzR78,0,,168.0,0,0,Government school,1.0,21.0,0.0476190476643991,0.0,0.0,0.0,0.0,72.0,1.0,0.3492063492214664,0.3492063492214664
,True,,,,,,,,,,,,,,,,0,,0,,0,"Changunarayan 44800, Nepal",0,0,0,0,0,Government school,Government school,17417021442088393262,Changunarayan,False,0,NP,NP,0,0,0,0,0x39eb1ac80aab11df:0xf1b5b0b8e50a5a2e,,10 AM to 4 AM,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyQsZFjSgt7YQTZTi8tFcJjbmz_sXFGwyVFDBETpZ8jvHuT9KeGyYWGCi_s7mLb0sRdtrFA1JXT-7OLA-ebtU9Dq6QENrlTRQgILkNsxJt1j_eCazuGS90lomUsJ3qob_13X6FC=w408-h306-k-no,3.0,,True,,,,,,,,,,,,,,,False,/g/11g8v903r3,en,27.6869266,85.4272503,27.6869266,85.4272503,27.6869266,85.4272503,0,Government school,Shree Aazad Secondary School,Jhaukhel,Monday,10 AM to 4 AM,False,+977 984-1290072,9779841290072.0,ChIJ3xGrCsga6zkRLloK5biwtfE,ChIJ3xGrCsga6zkRLloK5biwtfE,44800.0,44800.0,,14,0.0,0,0,0,0,0,0,0,0,2025-11-14T08:41:04.209Z,"https://www.google.com/maps/search/school/@27.689813953235532,85.43729330118518,17z?hl=en",school,school,,,,0,False,Shree Aazad Secondary School,,0,https://www.google.com/maps/search/?api=1&query=Shree%20Aazad%20Secondary%20School&query_place_id=ChIJ3xGrCsga6zkRLloK5biwtfE,0,,46.0,1,0,Government school,1.0,14.0,0.07142857149489795,0.0,0.0,0.0,0.0,46.0,0.6388888888888888,0.35714285716496597,0.35714285716496597
,,,,,,,,,,,,,,,,,0,,0,,0,"Suryabinayak 5, Nepal",0,0,0,0,0,Government school,Government school,4285971600864899223,Suryabinayak,True,0,NP,NP,0,0,0,0,0x39eb1bd48df97087:0x3b7ad47682f6f097,,10 AM to 5 PM,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jpKdW5HbHBwcC5o93Xa7zQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=243.09642&pitch=0&thumbfov=100,2.0,,,,,,,,,,,,,,,,,False,/g/11h_k2cnzt,en,27.6620295,85.4119242,27.6620295,85.4119242,27.6620295,85.4119242,0,Government school,Subarneshwor Basic School,Katunje,Monday,10 AM to 5 PM,False,,,ChIJh3D5jdQb6zkRl_D2gnbUejs,ChIJh3D5jdQb6zkRl_D2gnbUejs,5.0,5.0,,10,0.0,0,0,0,0,0,0,0,0,2025-11-14T08:41:25.070Z,"https://www.google.com/maps/search/school/@27.659386046764457,85.41153349407406,17z?hl=en",school,school,,,,0,False,Subarneshwor Basic School,,0,https://www.google.com/maps/search/?api=1&query=Subarneshwor%20Basic%20School&query_place_id=ChIJh3D5jdQb6zkRl_D2gnbUejs,0,,39.0,0,0,Government school,1.0,10.0,0.10000000009000001,0.0,0.0,0.0,0.0,39.0,0.5416666666666666,0.3666666666966667,0.3666666666966667
,,,,,,,,,,,,,,,,,0,,0,,0,"MFMM+JRG, Mahamanjushree Nagarkot, Nepal",0,0,0,0,0,Children's library,Children's library,3097379722605259647,Mahamanjushree Nagarkot,True,0,NP,NP,0,0,0,0,0x39eb05005c98e083:0x2afc1a7274626b7f,,0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XIrJ0LbsDbJOKqH29LH_tQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=325.61667&pitch=0&thumbfov=100,1.0,,,,,,,,,,,,,,,,,False,/g/11wvrp_cnk,en,27.6840589,85.4845907,27.6840589,85.4845907,27.6840589,85.4845907,0,Children's library,Local library,Sudal,,0,False,,,ChIJg-CYXAAF6zkRf2tidHIa_Co,ChIJg-CYXAAF6zkRf2tidHIa_Co,,,,1,0.0,0,0,0,0,0,0,0,0,2025-11-14T10:21:02.747Z,"https://www.google.com/maps/search/library/@27.680106502310814,85.47401122639685,17z?hl=en",library,library,,MFMM+JRG,,0,False,Local library,,0,https://www.google.com/maps/search/?api=1&query=Local%20library&query_place_id=ChIJg-CYXAAF6zkRf2tidHIa_Co,0,,0.0,0,0,Children's library,0.5,1.0,1.0,0.0,0.0,0.0,0.0,72.0,1.0,0.5,0.5
,,,,,,,,,,,,,,,,,0,,0,,0,"Prabhat Eng. HS School, Byasi Nagarkot Rd, Bhaktapur 44800, Nepal",0,0,0,0,0,Combined primary and secondary school,Combined primary and secondary school,16746800503567495138,Bhaktapur,True,0,NP,NP,0,0,0,0,0x39eb1ab1b97aa411:0xe868965463792fe2,,0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzKENXGhCcfEJtbpCDUsnTRDYaKz3kP-47xWCHfCfile5bptuchg8oLwPry4L_H-Jr4TSCObTZ_qwU7ksU6leYVeu1HbMezjb7ty8s2YSYUuQShLIcRpKBj_jvoG0oTBsvRqyA=w408-h306-k-no,14.0,,,,,,,,,,,,,,,,,False,/g/11g70w8xbq,en,27.6757616,85.4306625,27.6757616,85.4306625,27.6757616,85.4306625,0,Combined primary and secondary school,Prabhat School,,,0,False,,,ChIJEaR6ubEa6zkR4i95Y1SWaOg,ChIJEaR6ubEa6zkR4i95Y1SWaOg,44800.0,44800.0,,7,0.0,0,0,0,0,0,0,0,0,2025-11-14T08:13:31.793Z,"https://www.google.com/maps/search/school/@27.67530454090198,85.43009086349416,17z?hl=en",school,school,,"Prabhat Eng. HS School, Byasi Nagarkot Rd",,0,False,Prabhat School,,0,https://www.google.com/maps/search/?api=1&query=Prabhat%20School&query_place_id=ChIJEaR6ubEa6zkR4i95Y1SWaOg,0,,0.0,0,0,Combined primary and secondary school,0.7,7.0,0.14285714297959184,0.0,0.0,0.0,0.0,72.0,1.0,0.28095238099319725,0.28095238099319725
,,,,,,,,,,,,,,,,,0,,0,,0,"Araniko Highway, Suryabinayak 44800, Nepal",0,0,0,0,0,Combined primary and secondary school,Combined primary and secondary school,5884093822398251804,Suryabinayak,False,0,NP,NP,0,0,0,0,0x39eb1a9f505eb1c1:0x51a88027fd1e431c,,10 AM to 4 PM,https://lh3.googleusercontent.com/p/AF1QipMA1UXZYczoSYWtl4a8rt6uOSsG4xbIz7uMJnsZ=w408-h306-k-no,15.0,,,,,,,,,,,,,,,,,False,/g/11b6s3d3vr,en,27.6670023,85.4164833,27.6670023,85.4164833,27.6670023,85.4164833,0,Combined primary and secondary school,शान्ति - निकेतन अावसीय माघ्यमिक विद्यालय,Katunje,Monday,10 AM to 4 PM,False,+977 1-5092192,97715092192.0,ChIJwbFeUJ8a6zkRHEMe_SeAqFE,ChIJwbFeUJ8a6zkRHEMe_SeAqFE,44800.0,44800.0,,43,0.0,0,0,0,0,0,0,0,0,2025-11-14T08:13:59.547Z,"https://www.google.com/maps/search/school/@27.667695459098024,85.42150000000001,17z?hl=en",school,school,,Araniko Highway,,0,False,शान्ति - निकेतन अावसीय माघ्यमिक विद्यालय,,0,https://www.google.com/maps/search/?api=1&query=%E0%A4%B6%E0%A4%BE%E0%A4%A8%E0%A5%8D%E0%A4%A4%E0%A4%BF%20-%20%E0%A4%A8%E0%A4%BF%E0%A4%95%E0%A5%87%E0%A4%A4%E0%A4%A8%20%E0%A4%85%E0%A4%BE%E0%A4%B5%E0%A4%B8%E0%A5%80%E0%A4%AF%20%E0%A4%AE%E0%A4%BE%E0%A4%98%E0%A5%8D%E0%A4%AF%E0%A4%AE%E0%A4%BF%E0%A4%95%20%E0%A4%B5%E0%A4%BF%E0%A4%A6%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%B2%E0%A4%AF&query_place_id=ChIJwbFeUJ8a6zkRHEMe_SeAqFE,0,,36.0,0,0,Combined primary and secondary school,0.7,43.0,0.023255813976203358,0.0,0.0,0.0,0.0,36.0,0.5,0.2410852713254011,0.2410852713254011
,False,,,,,,,,,,,,,,,,0,,0,,0,"Suryabinayak chowk, Bhaktapur 44800, Nepal",0,0,0,0,0,Bartending school,Bartending school,9866446682568626435,Bhaktapur,False,0,NP,NP,0,0,0,0,0x39eb1b05f9897e2d:0x88eca8fbadd59103,,7 AM to 6 PM,https://lh3.googleusercontent.com/p/AF1QipOkhBbIdQycNyyu2SEhFdDQb-K1vDp83hVv0qFx=w408-h306-k-no,181.0,,False,,,,,,,,,,,,,,,False,/g/11sgtwy4ng,en,27.6653251,85.4254639,27.6653251,85.4254639,27.6653251,85.4254639,0,Bartending school,Bhaktapur Bartending & Barista,Sipadol,Monday,7 AM to 6 PM,False,+977 981-8843645,9779818843645.0,ChIJLX6J-QUb6zkRA5HVrfuo7Ig,ChIJLX6J-QUb6zkRA5HVrfuo7Ig,44800.0,44800.0,,58,4.8,0,24,23,0,1,0,0,24,2025-11-14T08:13:59.547Z,"https://www.google.com/maps/search/school/@27.667695459098024,85.42150000000001,17z?hl=en",school,school,,Suryabinayak chowk,,0,False,Bhaktapur Bartending & Barista,4.8,0,https://www.google.com/maps/search/?api=1&query=Bhaktapur%20Bartending%20%26%20Barista&query_place_id=ChIJLX6J-QUb6zkRA5HVrfuo7Ig,0,http://www.bartending.com.np/,66.0,1,0,Bartending school,0.8,58.0,0.017241379327288947,4.8,0.96,24.0,0.6014501402296177,66.0,0.9166666666666666,0.47289717318563557,0.47289717318563557
,,,,,,,,,,,,,,,,,0,,0,,0,"JCWV+23W, Kapur Marga, Suryabinayak, Nepal",0,0,0,0,0,Elementary school,Elementary school,9572452223545346628,Suryabinayak,True,0,NP,NP,0,0,0,0,0x39eb0f000457e597:0x84d82e948dd18a44,,0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gSqp8N6vBh3aDuTOhf5EmQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=33.612236&pitch=0&thumbfov=100,1.0,,,,,,,,,,,,,,,,,False,/g/11y3w2b1cv,en,27.6451028,85.4427153,27.6451028,85.4427153,27.6451028,85.4427153,0,Elementary school,Doraemon Pre School,Sipadol,,0,False,,,ChIJl-VXBAAP6zkRRIrRjZQu2IQ,ChIJl-VXBAAP6zkRRIrRjZQu2IQ,,,,1,0.0,0,0,0,0,0,0,0,0,2025-11-14T08:40:26.292Z,"https://www.google.com/maps/search/preschool/@27.64417209352892,85.44587990355555,17z?hl=en",preschool,preschool,,"JCWV+23W, Kapur Marga",,0,False,Doraemon Pre School,,0,https://www.google.com/maps/search/?api=1&query=Doraemon%20Pre%20School&query_place_id=ChIJl-VXBAAP6zkRRIrRjZQu2IQ,0,,0.0,0,0,Elementary school,0.5,1.0,1.0,0.0,0.0,0.0,0.0,72.0,1.0,0.5,0.5
,,,,,,,,,,,,,,,,,0,,0,,0,"MF33+JG5, Araniko Highway, Suryabinayak, Nepal",0,0,0,0,0,Elementary school,Elementary school,14962938842034375932,Suryabinayak,True,0,NP,NP,0,0,0,0,0x39eb0ff233b133b5:0xcfa709998b5a8cfc,,10 AM to 4 PM,,,,,,,,,,,,,,,,,,,False,/g/11cks6w8nb,en,27.6540003,85.4538616,27.6540003,85.4538616,27.6540003,85.4538616,0,Elementary school,Shanti Bhairab Basic School,Nangkhel,Monday,10 AM to 4 PM,False,,,ChIJtTOxM_IP6zkR_Ixai5kJp88,ChIJtTOxM_IP6zkR_Ixai5kJp88,,,,9,0.0,0,0,0,0,0,0,0,0,2025-11-14T08:40:29.986Z,"https://www.google.com/maps/search/school/@27.64417209352892,85.44587990355555,17z?hl=en",school,school,,"MF33+JG5, Araniko Highway",शान्ति भैरव आधारभूत विद्यालय,0,False,Shanti Bhairab Basic School,,0,https://www.google.com/maps/search/?api=1&query=Shanti%20Bhairab%20Basic%20School&query_place_id=ChIJtTOxM_IP6zkR_Ixai5kJp88,0,,35.0,0,0,Elementary school,0.5,9.0,0.11111111120987655,0.0,0.0,0.0,0.0,35.0,0.4861111111111111,0.20370370373662552,0.20370370373662552
