additionalInfo_Accessibility_Assistive hearing loop,additionalInfo_Accessibility_Wheelchair accessible entrance,additionalInfo_Accessibility_Wheelchair accessible parking lot,additionalInfo_Accessibility_Wheelchair accessible restroom,additionalInfo_Activities_Biking,additionalInfo_Amenities_Cycling lanes,additionalInfo_Amenities_Restroom,additionalInfo_Children_Good for kids,additionalInfo_Crowd_LGBTQ+ friendly,additionalInfo_Highlights_Picnics,additionalInfo_Parking_Free parking garage,additionalInfo_Payments_Debit cards,additionalInfo_Pets_Dogs allowed,additionalInfo_Recycling_Clothing,additionalInfo_Service options_Delivery,additionalInfo_Service options_Onsite services,additionalOpeningHours_Delivery_day,additionalOpeningHours_Delivery_hours,address,alcohol,beer,breakfast,cash_only,casual,category,categoryName,cid,city,claimThisBusiness,coffee,country,countryCode,delivery,description,dine_in,dinner,family_friendly,fid,googleFoodUrl,hours,imageUrl,imagesCount,info_Accessibility_Assistive hearing loop,info_Accessibility_Wheelchair accessible entrance,info_Accessibility_Wheelchair accessible parking lot,info_Accessibility_Wheelchair accessible restroom,info_Activities_Biking,info_Amenities_Cycling lanes,info_Amenities_Restroom,info_Children_Good for kids,info_Crowd_LGBTQ+ friendly,info_Highlights_Picnics,info_Parking_Free parking garage,info_Payments_Debit cards,info_Pets_Dogs allowed,info_Recycling_Clothing,info_Service options_Delivery,info_Service options_Onsite services,isAdvertisement,kgmid,language,lat,lng,loc_lat,loc_lng,location_lat,location_lng,lunch,main_category,name,neighborhood,openingHours_day,openingHours_hours,permanentlyClosed,phone,phoneUnformatted,placeId,place_id,postal,postalCode,price,rank,rating,reservations,reviewsCount,reviewsDistribution_fiveStar,reviewsDistribution_fourStar,reviewsDistribution_oneStar,reviewsDistribution_threeStar,reviewsDistribution_twoStar,reviews_count,scrapedAt,searchPageUrl,searchString,search_term,state,street,subTitle,takeout,temporarilyClosed,title,totalScore,tourists,updatesFromCustomers_language,updatesFromCustomers_media_link,updatesFromCustomers_media_postDate,updatesFromCustomers_postDate,updatesFromCustomers_postedBy_name,updatesFromCustomers_postedBy_title,updatesFromCustomers_postedBy_totalReviews,updatesFromCustomers_postedBy_url,updatesFromCustomers_text,url,vegetarian,website,weekly_hours,wheelchair_accessible_entrance,wifi,subcategory,subcategory_weight,filled_rank,base_score,rating_raw,rating_norm,reviews_raw,reviews_norm,weekly_hours_raw,weekly_hours_norm,combined_score,_computed_weight
,,,,,,,,,,,,,,,,,0,"MCCG+XJQ, Bhaktapur 44800, Nepal",0,0,0,0,0,Hindu temple,Hindu temple,11665087097091441435,Bhaktapur,True,0,NP,NP,0,,0,0,0,0x39eb1aa55d3747a5:0xa1e2b6e91820c31b,,0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz137u3atQZ6XM3UXV6dTFW7qb40n-HHb3G2Ke0ubyZwKw8A1TYVzmrLau-IktjcXOkMsApqVhynUXNZq_0oVdy5KHRwMxQ9_sKIjJ6xMY3Wr5Lx55GGCZhszZgGsEQl33fYMMstA=w408-h544-k-no,7.0,,,,,,,,,,,,,,,,,False,/g/11dxs1b0q9,en,27.672453,85.4266146,27.672453,85.4266146,27.672453,85.4266146,0,Hindu temple,Uma Maheshwar Temple,,,0,False,,,ChIJpUc3XaUa6zkRG8MgGOm24qE,ChIJpUc3XaUa6zkRG8MgGOm24qE,44800.0,44800.0,,63,4.3,0,4,2,1,0,1,0,4,2025-11-14T08:13:47.265Z,"https://www.google.com/maps/search/hindu%20temple/@27.67530454090198,85.43009086349416,17z?hl=en",hindu temple,hindu temple,,MCCG+XJQ,उमा महेश्वर मन्दिर,0,False,Uma Maheshwar Temple,4.3,0,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Uma%20Maheshwar%20Temple&query_place_id=ChIJpUc3XaUa6zkRG8MgGOm24qE,0,,0.0,0,0,Hindu temple,1.0,63.0,0.01587301588863694,4.3,0.86,4.0,0.20185708479771572,72.0,1.0,0.4059100335621175,0.4059100335621175
,,,,,,,,,,,,,,,,,0,"Dattatraya Temple, Bhaktapur 44800, Nepal",0,0,0,0,0,Hindu temple,Hindu temple,54519176555260918,Bhaktapur,True,0,NP,NP,0,,0,0,0,0x39eb1b9d44c6ae57:0xc1b0e6f805ebf6,,0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwGISQ3EhVKFjzf6EdB6qQ9qW1cgyzfckYrF-9L2IHiwEUIpvCTLFhgQr7g6IQIzvHD5Atv3U1gpt4RnM8yuNND57bOfhBArxrcmyFM2Pm7ObEWfCl1_MmTqSQ_xVWP8ui7Qw=w408-h544-k-no,3.0,,,,,,,,,,,,,,,,,False,/g/11px88q9k4,en,27.6740408,85.4355038,27.6740408,85.4355038,27.6740408,85.4355038,0,Hindu temple,Bhokhadyo Temple भोखाद्य: मन्दिर,,,0,False,,,ChIJV67GRJ0b6zkR9usF-OawwQA,ChIJV67GRJ0b6zkR9usF-OawwQA,44800.0,44800.0,,64,0.0,0,0,0,0,0,0,0,0,2025-11-14T08:13:47.265Z,"https://www.google.com/maps/search/hindu%20temple/@27.67530454090198,85.43009086349416,17z?hl=en",hindu temple,hindu temple,,Dattatraya Temple,,0,False,Bhokhadyo Temple भोखाद्य: मन्दिर,,0,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Bhokhadyo%20Temple%20%E0%A4%AD%E0%A5%8B%E0%A4%96%E0%A4%BE%E0%A4%A6%E0%A5%8D%E0%A4%AF%3A%20%E0%A4%AE%E0%A4%A8%E0%A5%8D%E0%A4%A6%E0%A4%BF%E0%A4%B0&query_place_id=ChIJV67GRJ0b6zkR9usF-OawwQA,0,,0.0,0,0,Hindu temple,1.0,64.0,0.01562500001538086,0.0,0.0,0.0,0.0,72.0,1.0,0.3385416666717936,0.3385416666717936
,,,,,,,,,,,,,,,,,0,"MCFP+JWM, Garud Kundal Road, Bhaktapur 44800, Nepal",0,0,0,0,0,Hindu temple,Hindu temple,5202056549838974386,Bhaktapur,True,0,NP,NP,0,,0,0,0,0x39eb1aad55c6bac1:0x48316aded2a56db2,,0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwar76aDyc2eUoU_mVbldW-SeeMFmiWSkL-IpeNVwFAsnyV48d4vZvpKhUlWhrPlIwH1FuYElouJ48WGnP4QKtk0pECrByDejewfWq4DLTb-RLfuTbvMez_mO5VGaIIFK9vhn2IEA=w408-h544-k-no,127.0,,,,,,,,,,,,,,,,,False,/g/11r8yyypm,en,27.6740767,85.4372889,27.6740767,85.4372889,27.6740767,85.4372889,0,Hindu temple,Tocha Ganesh Temple,,,0,False,,,ChIJwbrGVa0a6zkRsm2l0t5qMUg,ChIJwbrGVa0a6zkRsm2l0t5qMUg,44800.0,44800.0,,65,4.1,0,22,13,3,1,3,2,22,2025-11-14T08:13:47.265Z,"https://www.google.com/maps/search/hindu%20temple/@27.67530454090198,85.43009086349416,17z?hl=en",hindu temple,hindu temple,,"MCFP+JWM, Garud Kundal Road",टोचा गणेश मन्दिर,0,False,Tocha Ganesh Temple,4.1,0,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Tocha%20Ganesh%20Temple&query_place_id=ChIJwbrGVa0a6zkRsm2l0t5qMUg,0,,0.0,0,0,Hindu temple,1.0,65.0,0.015384615399763315,4.1,0.82,22.0,0.3932563766130823,72.0,1.0,0.4695469973376152,0.4695469973376152
,,,,,,,,,,,,,,,,,0,"MCGM+2WP, Bhaktapur 44800, Nepal",0,0,0,0,0,Hindu temple,Hindu temple,6236407723222604607,Bhaktapur,True,0,NP,NP,0,,0,0,0,0x39eb1b00475a52f1:0x568c2bc8492f9b3f,,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxYV5YAGCHc5t0_elYffpVD2KyuD1n7M06AHjmVRAtwIpE06jBlKQhNY1CadP5XgoRa9TPD-I53PZz8SiMnCoXiWx3yuVjLf2JUcotxGj5vtzr3qec2YbiF5FOhgIWlKD0ugAo=w408-h544-k-no,14.0,,,,,,,,,,,,,,,,,False,/g/11wjbbfh24,en,27.6750781,85.4348166,27.6750781,85.4348166,27.6750781,85.4348166,0,Hindu temple,"Swet bhairav,kwathandau",,Monday,Open 24 hours,False,,,ChIJ8VJaRwAb6zkRP5svScgrjFY,ChIJ8VJaRwAb6zkRP5svScgrjFY,44800.0,44800.0,,66,5.0,0,6,6,0,0,0,0,6,2025-11-14T08:13:47.265Z,"https://www.google.com/maps/search/hindu%20temple/@27.67530454090198,85.43009086349416,17z?hl=en",hindu temple,hindu temple,,MCGM+2WP,,0,False,"Swet bhairav,kwathandau",5.0,0,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Swet%20bhairav%2Ckwathandau&query_place_id=ChIJ8VJaRwAb6zkRP5svScgrjFY,0,,168.0,0,0,Hindu temple,1.0,66.0,0.0151515151664371,5.0,1.0,6.0,0.24405772160078734,72.0,1.0,0.4197364122557415,0.4197364122557415
,,,,,,,,,,,,,,,,,0,"MCCJ+X9V, Bhaktapur 44800, Nepal",0,0,0,0,0,Hindu temple,Hindu temple,1511854591041786342,Bhaktapur,True,0,NP,NP,0,,0,0,0,0x39eb1b00096926b3:0x14fb2fbd8b16d1e6,,0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyPmT4EPNOEWhqmlvbAky29ftxHMlJSwb7mQvKpTvw_Qa1teBUGTl-_vkWLitmY6bEMAE4lODsiJzsnM9gF88eiaHQLr6_IPxViTySE5lApN9xYiCJZatn0qm2bm0WUMCUQSSPD2w0etTnn=w408-h724-k-no,3.0,,,,,,,,,,,,,,,,,False,/g/11xvlp39y3,en,27.6724983,85.4308599,27.6724983,85.4308599,27.6724983,85.4308599,0,Hindu temple,सूर्य विनायक गणेश,,,0,False,,,ChIJsyZpCQAb6zkR5tEWi70v-xQ,ChIJsyZpCQAb6zkR5tEWi70v-xQ,44800.0,44800.0,,68,0.0,0,0,0,0,0,0,0,0,2025-11-14T08:13:47.265Z,"https://www.google.com/maps/search/hindu%20temple/@27.67530454090198,85.43009086349416,17z?hl=en",hindu temple,hindu temple,,MCCJ+X9V,,0,False,सूर्य विनायक गणेश,,0,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=%E0%A4%B8%E0%A5%82%E0%A4%B0%E0%A5%8D%E0%A4%AF%20%E0%A4%B5%E0%A4%BF%E0%A4%A8%E0%A4%BE%E0%A4%AF%E0%A4%95%20%E0%A4%97%E0%A4%A3%E0%A5%87%E0%A4%B6&query_place_id=ChIJsyZpCQAb6zkR5tEWi70v-xQ,0,,0.0,0,0,Hindu temple,1.0,68.0,0.014705882367430798,0.0,0.0,0.0,0.0,72.0,1.0,0.33823529412247694,0.33823529412247694
,,,,,,,,,,,,,,,,,0,"MCGP+525, Bhaktapur 44800, Nepal",0,0,0,0,0,Hindu temple,Hindu temple,8136090671401623528,Bhaktapur,True,0,NP,NP,0,,0,0,0,0x39eb1b7e2774f17d:0x70e9335bd9435fe8,,0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qkKUTrertmYNbz4tFxYksg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=272.1734&pitch=0&thumbfov=100,1.0,,,,,,,,,,,,,,,,,False,/g/11j65kdc1h,en,27.6753988,85.4351012,27.6753988,85.4351012,27.6753988,85.4351012,0,Hindu temple,Surye temple,,,0,False,,,ChIJffF0J34b6zkR6F9D2Vsz6XA,ChIJffF0J34b6zkR6F9D2Vsz6XA,44800.0,44800.0,,70,0.0,0,0,0,0,0,0,0,0,2025-11-14T08:13:47.265Z,"https://www.google.com/maps/search/hindu%20temple/@27.67530454090198,85.43009086349416,17z?hl=en",hindu temple,hindu temple,,MCGP+525,,0,False,Surye temple,,0,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Surye%20temple&query_place_id=ChIJffF0J34b6zkR6F9D2Vsz6XA,0,,0.0,0,0,Hindu temple,1.0,70.0,0.014285714299795919,0.0,0.0,0.0,0.0,72.0,1.0,0.33809523809993197,0.33809523809993197
,,,,,,,,,,,,,,,,,0,"MCCJ+W65, Bhaktapur 44800, Nepal",0,0,0,0,0,Hindu temple,Hindu temple,11203292431838819593,Bhaktapur,True,0,NP,NP,0,,0,0,0,0x39eb1bbc3161864f:0x9b7a171bf2933509,,0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9TDAgILEicY0E1IVA6C-pA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=276.15&pitch=0&thumbfov=100,1.0,,,,,,,,,,,,,,,,,False,/g/11f5v8lkqm,en,27.6722606,85.4306029,27.6722606,85.4306029,27.6722606,85.4306029,0,Hindu temple,Gauri Shankar Temple,,,0,False,,,ChIJT4ZhMbwb6zkRCTWT8hsXeps,ChIJT4ZhMbwb6zkRCTWT8hsXeps,44800.0,44800.0,,72,0.0,0,0,0,0,0,0,0,0,2025-11-14T08:13:47.265Z,"https://www.google.com/maps/search/hindu%20temple/@27.67530454090198,85.43009086349416,17z?hl=en",hindu temple,hindu temple,,MCCJ+W65,,0,False,Gauri Shankar Temple,,0,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Gauri%20Shankar%20Temple&query_place_id=ChIJT4ZhMbwb6zkRCTWT8hsXeps,0,,0.0,0,0,Hindu temple,1.0,72.0,0.013888888902584877,0.0,0.0,0.0,0.0,72.0,1.0,0.33796296296752826,0.33796296296752826
,,,,,,,,,,,,,,,,,0,"MCFJ+QPQ, Bhaktapur 44800, Nepal",0,0,0,0,0,Hindu temple,Hindu temple,11200499991368241938,Bhaktapur,True,0,NP,NP,0,,0,0,0,0x39eb1ab1fae9d685:0x9b702b663c451312,,0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw8PoU1xAE8KXQN46jBPr3iTURqILZY34t8ymS2S0XSGnw7A0pj60eSg4_b-0h9BjZDVTBFQKKCYWP5kptHNHb26PNjsZ8-GjifG1JLMM9rCk4HtT2IQIVhVE3wZgKvEYBDEXgb2Q=w408-h544-k-no,15.0,,,,,,,,,,,,,,,,,False,/g/11c75vp5w0,en,27.6744667,85.4318681,27.6744667,85.4318681,27.6744667,85.4318681,0,Hindu temple,Mahakali Dyochhen(महाकाली द्योछेँ),,,0,False,,,ChIJhdbp-rEa6zkREhNFPGYrcJs,ChIJhdbp-rEa6zkREhNFPGYrcJs,44800.0,44800.0,,73,4.0,0,8,4,2,1,1,0,8,2025-11-14T08:13:47.265Z,"https://www.google.com/maps/search/hindu%20temple/@27.67530454090198,85.43009086349416,17z?hl=en",hindu temple,hindu temple,,MCFJ+QPQ,,0,False,Mahakali Dyochhen(महाकाली द्योछेँ),4.0,0,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Mahakali%20Dyochhen(%E0%A4%AE%E0%A4%B9%E0%A4%BE%E0%A4%95%E0%A4%BE%E0%A4%B2%E0%A5%80%20%E0%A4%A6%E0%A5%8D%E0%A4%AF%E0%A5%8B%E0%A4%9B%E0%A5%87%E0%A4%81)&query_place_id=ChIJhdbp-rEa6zkREhNFPGYrcJs,0,,0.0,0,0,Hindu temple,1.0,73.0,0.01369863015049728,4.0,0.8,8.0,0.27557779296760715,72.0,1.0,0.4297588077060348,0.4297588077060348
,,,,,,,,,,,,,,,,,0,"MCFP+CWH, Taucahhen, Bhaktapur 44800, Nepal",0,0,0,0,0,Hindu temple,Hindu temple,13540793368209187149,Bhaktapur,True,0,NP,NP,0,,0,0,0,0x39eb1b00587a4d1f:0xbbea8fd38112e14d,,0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=St85nel9zb-icUf1MJYZFg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=35.959652&pitch=0&thumbfov=100,1.0,,,,,,,,,,,,,,,,,False,/g/11zjhh7x99,en,27.6735845,85.4372927,27.6735845,85.4372927,27.6735845,85.4372927,0,Hindu temple,Nasa Dyo (Suryamadhi Nasa dyo),,,0,False,,,ChIJH016WAAb6zkRTeESgdOP6rs,ChIJH016WAAb6zkRTeESgdOP6rs,44800.0,44800.0,,74,0.0,0,0,0,0,0,0,0,0,2025-11-14T08:13:47.265Z,"https://www.google.com/maps/search/hindu%20temple/@27.67530454090198,85.43009086349416,17z?hl=en",hindu temple,hindu temple,,"MCFP+CWH, Taucahhen",,0,False,Nasa Dyo (Suryamadhi Nasa dyo),,0,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Nasa%20Dyo%20(Suryamadhi%20Nasa%20dyo)&query_place_id=ChIJH016WAAb6zkRTeESgdOP6rs,0,,0.0,0,0,Hindu temple,1.0,74.0,0.013513513526844413,0.0,0.0,0.0,0.0,72.0,1.0,0.3378378378422815,0.3378378378422815
,,,,,,,,,,,,,,,,,0,"MCCP+Q8P, Bhailagaal Tole Rd, Bhaktapur 44800, Nepal",0,0,0,0,0,Hindu temple,Hindu temple,18421519531254742156,Bhaktapur,True,0,NP,NP,0,,0,0,0,0x39eb1aad10a1d5c5:0xffa662698b5bfc8c,,0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwZFNYvf6Il1pbQiWdVCF0eCihVaRW1XRKLWF9RSPUzknIFCI3RSzCVWvJrGECvzhVRhoRCEL_Wjx2bz-xopA93rVWBgT7C-Z_9Aoj5XZysCE3377XybOVbuqT7lesmshd6EDyq=w408-h306-k-no,8.0,,,,,,,,,,,,,,,,,False,/g/11dxhzyg4c,en,27.6719707,85.435819,27.6719707,85.435819,27.6719707,85.435819,0,Hindu temple,Macho Bhairav Temple,,,0,False,,,ChIJxdWhEK0a6zkRjPxbi2lipv8,ChIJxdWhEK0a6zkRjPxbi2lipv8,44800.0,44800.0,,75,4.6,0,5,3,2,0,0,0,5,2025-11-14T08:13:47.265Z,"https://www.google.com/maps/search/hindu%20temple/@27.67530454090198,85.43009086349416,17z?hl=en",hindu temple,hindu temple,,"MCCP+Q8P, Bhailagaal Tole Rd",,0,False,Macho Bhairav Temple,4.6,0,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Macho%20Bhairav%20Temple&query_place_id=ChIJxdWhEK0a6zkRjPxbi2lipv8,0,,0.0,0,0,Hindu temple,1.0,75.0,0.013333333346488889,4.6,0.9199999999999999,5.0,0.2247240109872128,72.0,1.0,0.41268578144456725,0.41268578144456725
,,,,,,,,,,,,,,,,,0,"MCFH+HPP, Bhaktapur 44800, Nepal",0,0,0,0,0,Hindu temple,Hindu temple,13001559435915708705,Bhaktapur,True,0,NP,NP,0,,0,0,0,0x39eb1b003bfe48f7:0xb46ed16bf7e24921,,0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yLelJFuTPdlRnMPYKLHg6Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=342.494&pitch=0&thumbfov=100,1.0,,,,,,,,,,,,,,,,,False,/g/11zjgcp73g,en,27.6738838,85.4295827,27.6738838,85.4295827,27.6738838,85.4295827,0,Hindu temple,Nasa Dyo (Yalachhen Nasa Dyo),,,0,False,,,ChIJ90j-OwAb6zkRIUni92vRbrQ,ChIJ90j-OwAb6zkRIUni92vRbrQ,44800.0,44800.0,,76,0.0,0,0,0,0,0,0,0,0,2025-11-14T08:13:47.265Z,"https://www.google.com/maps/search/hindu%20temple/@27.67530454090198,85.43009086349416,17z?hl=en",hindu temple,hindu temple,,MCFH+HPP,,0,False,Nasa Dyo (Yalachhen Nasa Dyo),,0,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Nasa%20Dyo%20(Yalachhen%20Nasa%20Dyo)&query_place_id=ChIJ90j-OwAb6zkRIUni92vRbrQ,0,,0.0,0,0,Hindu temple,1.0,76.0,0.01315789474982687,0.0,0.0,0.0,0.0,72.0,1.0,0.33771929824994223,0.33771929824994223
,True,,,,,,,,,,,,,,,,0,"MCCH+QPW, Bhaktapur 44800, Nepal",0,0,0,0,0,Hindu temple,Hindu temple,16500065811783200321,Bhaktapur,True,0,NP,NP,0,,0,0,0,0x39eb1aafb125e891:0xe4fc026f49e7ae41,,0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwC5dfhuYVjZy7-LxmKZcd25U9t8VNtFuGJj8wu4nUsdS8bpwJd_sF1LGcy_JijFAbfMLlpxK93Sgz39UP1b7wjuYzB5XNZhFqBD60fLYo8D86bW9gLkbjxVC9tM9dB-tccDLC2=w408-h721-k-no,22.0,,True,,,,,,,,,,,,,,,False,/g/11b6plhlh7,en,27.6719942,85.4293335,27.6719942,85.4293335,27.6719942,85.4293335,0,Hindu temple,Manakamana temple,,,0,False,,,ChIJkeglsa8a6zkRQa7nSW8C_OQ,ChIJkeglsa8a6zkRQa7nSW8C_OQ,44800.0,44800.0,,78,3.8,0,11,5,2,0,1,3,11,2025-11-14T08:13:47.265Z,"https://www.google.com/maps/search/hindu%20temple/@27.67530454090198,85.43009086349416,17z?hl=en",hindu temple,hindu temple,,MCCH+QPW,मनकामना मन्दिर,0,False,Manakamana temple,3.8,0,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Manakamana%20temple&query_place_id=ChIJkeglsa8a6zkRQa7nSW8C_OQ,0,,0.0,1,0,Hindu temple,1.0,78.0,0.012820512833168969,3.8,0.76,11.0,0.3116591254906221,72.0,1.0,0.44149321277459697,0.44149321277459697
,,,,,,,,,,,,,,,,,0,"MCGP+65R, Nagarkot Rd, Bhaktapur 44800, Nepal",0,0,0,0,0,Hindu temple,Hindu temple,6528120654795873432,Bhaktapur,True,0,NP,NP,0,,0,0,0,0x39eb1ab2f34a39ed:0x5a988b25e7ff9c98,,0,https://lh3.googleusercontent.com/gps-proxy/ALd4DhG-hh1bBCi4kqGE_j8fVvTm8qJktUl0li-fKq-ZTM87Z1jClYoenQTFjDzgpkE3pd4mIGKb3OBNRLLeuu0NnOojCBN0IMqICwE-8GrUltQXW_6BqVw3Z4fy9pTQ2si9HfoVgPtXrCgEEpK4MwsWqbZBET278C_7Jeph_6SXqDfcw2yrCjSY9C4tjBZeIt4PhsqzuA0=w408-h306-k-no,2.0,,,,,,,,,,,,,,,,,False,/g/11b6q2__k9,en,27.6756008,85.4353771,27.6756008,85.4353771,27.6756008,85.4353771,0,Hindu temple,Kuti Pwaka Ganesh,,,0,False,,,ChIJ7TlK87Ia6zkRmJz_5yWLmFo,ChIJ7TlK87Ia6zkRmJz_5yWLmFo,44800.0,44800.0,,79,5.0,0,1,1,0,0,0,0,1,2025-11-14T08:13:47.265Z,"https://www.google.com/maps/search/hindu%20temple/@27.67530454090198,85.43009086349416,17z?hl=en",hindu temple,hindu temple,,"MCGP+65R, Nagarkot Rd",कुटि प्वाक गणेश,0,False,Kuti Pwaka Ganesh,5.0,0,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Kuti%20Pwaka%20Ganesh&query_place_id=ChIJ7TlK87Ia6zkRmJz_5yWLmFo,0,,0.0,0,0,Hindu temple,1.0,79.0,0.012658227860599263,5.0,1.0,1.0,0.08693511450340924,72.0,1.0,0.36653111412133615,0.36653111412133615
,,,,,,,,,,,,,,,,,0,"MCCJ+Q6V, Nagarkot Rd, Bhaktapur 44800, Nepal",0,0,0,0,0,Hindu temple,Hindu temple,18044709421914585134,Bhaktapur,True,0,NP,NP,0,,0,0,0,0x39eb1aae45a18a4f:0xfa6baf9d405cf82e,,0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzl2ph81C_RdDGEYkstDK7dHLmGZOEzolHcLo1WIMbXJcbw-zNUvboiepci8QkSTVeX-wMMKZE8-4NmWFoLB1oXVkYbd1EWc02_ZAavRiSZEdQh_vMQw9l0mn4hoQ4QuDQcWoCf=w408-h306-k-no,12.0,,,,,,,,,,,,,,,,,False,/g/11b6qln329,en,27.671983,85.430551,27.671983,85.430551,27.671983,85.430551,0,Hindu temple,Naasa Dyo,,,0,False,,,ChIJT4qhRa4a6zkRLvhcQJ2va_o,ChIJT4qhRa4a6zkRLvhcQJ2va_o,44800.0,44800.0,,80,4.4,0,5,3,1,0,1,0,5,2025-11-14T08:13:47.265Z,"https://www.google.com/maps/search/hindu%20temple/@27.67530454090198,85.43009086349416,17z?hl=en",hindu temple,hindu temple,,"MCCJ+Q6V, Nagarkot Rd",नासःद्यो,0,False,Naasa Dyo,4.4,0,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Naasa%20Dyo&query_place_id=ChIJT4qhRa4a6zkRLvhcQJ2va_o,0,,0.0,0,0,Hindu temple,1.0,80.0,0.01250000001234375,4.4,0.8800000000000001,5.0,0.2247240109872128,72.0,1.0,0.4124080036665189,0.4124080036665189
,,,,,,,,,,,,,,,,,0,"Golmadhi, Bhaktapur 44800, Nepal",0,0,0,0,0,Hindu temple,Hindu temple,5969646167577036529,Bhaktapur,False,0,NP,NP,0,,0,0,0,0x39eb1aadde9ddd33:0x52d8718f953386f1,,0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSySvs5G9WnAAHw2ELqUqqU09eOmK3auqFVUHhC2M-Wu04kEI5VHpKN3l4Sr0OeUcOLa_5IzX7W0i3-Yo8owjYVS34CwzjcfY5OP2PC4ipiYiCC57j8B-kOk55gmUoesMP9NFoBRgA=w408-h544-k-no,22.0,,,,,,,,,,,,,,,,,False,/g/11b6qfpjnb,en,27.6723832,85.4328083,27.6723832,85.4328083,27.6723832,85.4328083,0,Hindu temple,Indra siddhi Ganesh Temple,,,0,False,,,ChIJM92d3q0a6zkR8YYzlY9x2FI,ChIJM92d3q0a6zkR8YYzlY9x2FI,44800.0,44800.0,,81,4.3,0,3,2,0,0,1,0,3,2025-11-14T08:13:48.492Z,"https://www.google.com/maps/search/hindu%20temple/@27.67530454090198,85.43009086349416,17z?hl=en",hindu temple,hindu temple,,Golmadhi,ईन्द्र सिद्धि गणेश मन्दिर,0,False,Indra siddhi Ganesh Temple,4.3,0,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Indra%20siddhi%20Ganesh%20Temple&query_place_id=ChIJM92d3q0a6zkR8YYzlY9x2FI,0,,0.0,0,0,Hindu temple,1.0,81.0,0.012345679024538942,4.3,0.86,3.0,0.17387022900681848,72.0,1.0,0.39540530267711915,0.39540530267711915
,,,,,,,,,,,,,,,,,0,"MCCJ+WXX, Araniko Highway, Bhaktapur 44800, Nepal",0,0,0,0,0,Hindu temple,Hindu temple,3740943196369045958,Bhaktapur,True,0,NP,NP,0,,0,0,0,0x39eb1ba9397f87a9:0x33ea8004487dc9c6,,0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSynFKWAGVbsxt8BLndI-Zqy7kuoS0InCzMf7wV0P3ShQjki1RddcKFJf6eMN00VBlh__aOEPsOkFRq9EaRhJCfHGKQIX9v11BKsP0acqRU33PCHc5GHjzYPSsXcAqhhV5pZgNg=w408-h544-k-no,6.0,,,,,,,,,,,,,,,,,False,/g/11l32tmcny,en,27.672313,85.4324719,27.672313,85.4324719,27.672313,85.4324719,0,Hindu temple,Ram Jhupadi (राम झुपडी),,,0,False,,,ChIJqYd_Oakb6zkRxsl9SASA6jM,ChIJqYd_Oakb6zkRxsl9SASA6jM,44800.0,44800.0,,82,0.0,0,0,0,0,0,0,0,0,2025-11-14T08:13:48.492Z,"https://www.google.com/maps/search/hindu%20temple/@27.67530454090198,85.43009086349416,17z?hl=en",hindu temple,hindu temple,,"MCCJ+WXX, Araniko Highway",,0,False,Ram Jhupadi (राम झुपडी),,0,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Ram%20Jhupadi%20(%E0%A4%B0%E0%A4%BE%E0%A4%AE%20%E0%A4%9D%E0%A5%81%E0%A4%AA%E0%A4%A1%E0%A5%80)&query_place_id=ChIJqYd_Oakb6zkRxsl9SASA6jM,0,,0.0,0,0,Hindu temple,1.0,82.0,0.012195121963265915,0.0,0.0,0.0,0.0,72.0,1.0,0.3373983739877553,0.3373983739877553
